0:0:0:0:0:0:0:1 - - [15/Dec/2024:16:32:17 +0700] "GET / HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:54:48 +0700] "-" 400 -
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:54:48 +0700] "-" 400 -
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:54:48 +0700] "-" 400 -
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:54:48 +0700] "-" 400 -
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:54:48 +0700] "GET /css/bds.css HTTP/1.1" 200 23623
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:54:48 +0700] "GET /jpg/email.png HTTP/1.1" 200 6136
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:54:48 +0700] "GET /jpg/phone-call.png HTTP/1.1" 200 10641
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:54:48 +0700] "GET /jpg/location.png HTTP/1.1" 200 17276
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:54:48 +0700] "GET /jpg/heart%20(1).png HTTP/1.1" 200 15283
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:54:48 +0700] "GET /JS/script.js HTTP/1.1" 200 715
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:54:48 +0700] "GET /jpg/HaNoi.jpg HTTP/1.1" 200 30035
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:54:48 +0700] "GET /jpg/binhduong.jpg HTTP/1.1" 200 21356
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:54:48 +0700] "GET /jpg/1%20(1).webp HTTP/1.1" 200 528150
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:54:48 +0700] "GET /jpg/HCM.jpg HTTP/1.1" 200 23494
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:54:48 +0700] "GET /jpg/heartred.png HTTP/1.1" 200 11064
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:54:48 +0700] "GET /null HTTP/1.1" 404 756
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:54:48 +0700] "GET /amoi HTTP/1.1" 404 756
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:54:48 +0700] "GET /a HTTP/1.1" 404 753
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:54:49 +0700] "GET /null HTTP/1.1" 404 756
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:54:49 +0700] "GET /welcome HTTP/1.1" 200 262445
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:54:49 +0700] "GET /jpg/DongNai.jpg HTTP/1.1" 200 24279
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:54:49 +0700] "GET /jpg/2833732387999181063.gif HTTP/1.1" 200 112638
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:54:49 +0700] "GET /jpg/DaNang.jpg HTTP/1.1" 200 23761
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:54:49 +0700] "OPTIONS /Batdongsan/getMiniCart HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:54:51 +0700] "OPTIONS /Batdongsan/getMiniCart HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:06 +0700] "GET /cart.jsp HTTP/1.1" 200 16612
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:09 +0700] "GET /checkout.jsp HTTP/1.1" 200 5613
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:09 +0700] "GET /css/style.css HTTP/1.1" 200 17527
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:12 +0700] "-" 400 -
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:12 +0700] "-" 400 -
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:12 +0700] "POST /createOrder HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:12 +0700] "GET /create-key.jsp HTTP/1.1" 200 4102
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:12 +0700] "GET /css/key.css HTTP/1.1" 200 1375
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:12 +0700] "-" 400 -
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:12 +0700] "GET /script.js HTTP/1.1" 404 761
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:14 +0700] "POST /digital-signature HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:14 +0700] "GET /create-key.jsp HTTP/1.1" 200 5857
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:14 +0700] "GET /script.js HTTP/1.1" 404 761
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:22 +0700] "POST /digital-signature HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:22 +0700] "GET /create-key.jsp HTTP/1.1" 200 6122
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:22 +0700] "GET /script.js HTTP/1.1" 404 761
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:28 +0700] "GET /confirm-token?token=17907939-ddda-46c5-873f-6cf53fd854cc&action=addPublicKey HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:28 +0700] "GET /success.jsp HTTP/1.1" 200 230
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:38 +0700] "POST /logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:39 +0700] "GET /a HTTP/1.1" 404 753
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:39 +0700] "GET /null HTTP/1.1" 404 756
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:39 +0700] "GET /amoi HTTP/1.1" 404 756
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:39 +0700] "GET /homes HTTP/1.1" 200 203199
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:39 +0700] "GET /null HTTP/1.1" 404 756
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:53 +0700] "GET /login.jsp HTTP/1.1" 200 6663
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:53 +0700] "GET /css/login.css HTTP/1.1" 200 1336
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:55 +0700] "POST /login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:55 +0700] "GET /amoi HTTP/1.1" 404 756
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:55 +0700] "GET /null HTTP/1.1" 404 756
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:55 +0700] "GET /a HTTP/1.1" 404 753
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:55 +0700] "GET /null HTTP/1.1" 404 756
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:55 +0700] "GET /welcome HTTP/1.1" 200 262445
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:55 +0700] "GET /Batdongsan/getMiniCart HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:57 +0700] "GET /Batdongsan/getMiniCart HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:57 +0700] "GET /cart.jsp HTTP/1.1" 200 16612
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:58 +0700] "GET /checkout.jsp HTTP/1.1" 200 5613
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:55:58 +0700] "GET /css/style.css HTTP/1.1" 200 17527
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:56:01 +0700] "GET /get_order_info HTTP/1.1" 200 29
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:56:33 +0700] "POST /createOrder HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:56:33 +0700] "GET /null HTTP/1.1" 404 756
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:56:33 +0700] "GET /amoi HTTP/1.1" 404 756
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:56:33 +0700] "GET /a HTTP/1.1" 404 753
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:56:33 +0700] "GET /welcome HTTP/1.1" 200 262445
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:56:34 +0700] "GET /Batdongsan/getMiniCart HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:56:37 +0700] "GET /account.jsp HTTP/1.1" 200 2163
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:56:38 +0700] "GET /order-for-user HTTP/1.1" 200 1615
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:56:51 +0700] "POST /addToCart HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:56:51 +0700] "GET /a HTTP/1.1" 404 753
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:56:51 +0700] "GET /amoi HTTP/1.1" 404 756
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:56:51 +0700] "GET /null HTTP/1.1" 404 756
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:56:51 +0700] "GET /null HTTP/1.1" 404 756
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:56:51 +0700] "GET /welcome HTTP/1.1" 200 265445
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:56:51 +0700] "GET /Batdongsan/getMiniCart HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:56:58 +0700] "POST /addToCart HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:56:58 +0700] "GET /amoi HTTP/1.1" 404 756
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:56:58 +0700] "GET /null HTTP/1.1" 404 756
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:56:58 +0700] "GET /a HTTP/1.1" 404 753
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:56:58 +0700] "GET /welcome HTTP/1.1" 200 265445
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:56:58 +0700] "GET /null HTTP/1.1" 404 756
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:56:58 +0700] "GET /Batdongsan/getMiniCart HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:56:59 +0700] "GET /Batdongsan/getMiniCart HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:56:59 +0700] "GET /cart.jsp HTTP/1.1" 200 19852
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:57:01 +0700] "POST /removeItemFromCart HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:57:01 +0700] "GET /cart.jsp HTTP/1.1" 200 18189
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:57:02 +0700] "POST /removeItemFromCart HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:57:02 +0700] "GET /cart.jsp HTTP/1.1" 200 16525
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:57:32 +0700] "GET /checkout.jsp HTTP/1.1" 200 5613
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:57:33 +0700] "GET /get_order_info HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:57:53 +0700] "POST /createOrder HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:57:53 +0700] "GET /a HTTP/1.1" 404 753
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:57:53 +0700] "GET /amoi HTTP/1.1" 404 756
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:57:53 +0700] "GET /null HTTP/1.1" 404 756
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:57:53 +0700] "GET /welcome HTTP/1.1" 200 262445
0:0:0:0:0:0:0:1 - - [15/Dec/2024:21:57:53 +0700] "GET /Batdongsan/getMiniCart HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [15/Dec/2024:22:02:30 +0700] "GET /account.jsp HTTP/1.1" 200 2163
0:0:0:0:0:0:0:1 - - [15/Dec/2024:22:02:31 +0700] "GET /create-key.jsp HTTP/1.1" 200 3841
0:0:0:0:0:0:0:1 - - [15/Dec/2024:22:02:31 +0700] "GET /css/key.css HTTP/1.1" 200 1375
0:0:0:0:0:0:0:1 - - [15/Dec/2024:22:02:31 +0700] "GET /script.js HTTP/1.1" 404 761
0:0:0:0:0:0:0:1 - - [15/Dec/2024:22:02:32 +0700] "GET /notify.jsp HTTP/1.1" 200 1009
0:0:0:0:0:0:0:1 - - [15/Dec/2024:22:02:56 +0700] "GET /report-key?time=2024-12-15T21%3A56 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Dec/2024:22:02:56 +0700] "GET /a HTTP/1.1" 404 753
0:0:0:0:0:0:0:1 - - [15/Dec/2024:22:02:56 +0700] "GET /null HTTP/1.1" 404 756
0:0:0:0:0:0:0:1 - - [15/Dec/2024:22:02:56 +0700] "GET /amoi HTTP/1.1" 404 756
0:0:0:0:0:0:0:1 - - [15/Dec/2024:22:02:56 +0700] "GET /welcome HTTP/1.1" 200 262445
0:0:0:0:0:0:0:1 - - [15/Dec/2024:22:02:56 +0700] "GET /Batdongsan/getMiniCart HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [15/Dec/2024:22:03:13 +0700] "GET /Batdongsan/getMiniCart HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [15/Dec/2024:22:03:14 +0700] "GET /cart.jsp HTTP/1.1" 200 16525
0:0:0:0:0:0:0:1 - - [15/Dec/2024:22:03:15 +0700] "GET /checkout.jsp HTTP/1.1" 200 5613
0:0:0:0:0:0:0:1 - - [15/Dec/2024:22:03:19 +0700] "POST /createOrder HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Dec/2024:22:03:19 +0700] "GET /create-key.jsp HTTP/1.1" 200 4102
0:0:0:0:0:0:0:1 - - [15/Dec/2024:22:03:19 +0700] "GET /script.js HTTP/1.1" 404 761
